protocol,packet_length,packet_type,traffic_type,malware_indicators,anomaly_scores,alerts_warnings,attack_signature,action_taken,network_segment,log_source,hour,day,week_day,month,browser,device_os,severity_encoded,target
ICMP,974,1,HTTP,0,94,0,Known Pattern B,Ignored,Segment A,1,17,7,1,10,Mozilla,Linux,0,DDoS
TCP,1175,1,FTP,0,75,0,Known Pattern B,Blocked,Segment A,1,13,19,3,2,Mozilla,iPod,0,DDoS
ICMP,114,1,DNS,1,86,0,Known Pattern B,Blocked,Segment B,1,1,28,2,6,Mozilla,Linux,1,DDoS
UDP,461,1,FTP,0,35,0,Known Pattern B,Blocked,Segment A,1,18,21,0,2,Mozilla,Macintosh,1,DDoS
TCP,1319,1,FTP,0,52,0,Known Pattern A,Blocked,Segment B,1,7,29,1,3,Mozilla,Linux,1,DDoS
TCP,699,1,HTTP,0,34,0,Known Pattern B,Ignored,Segment C,1,20,14,2,6,Mozilla,Linux,1,DDoS
TCP,1191,1,DNS,0,30,1,Known Pattern A,Logged,Segment B,1,18,12,2,4,Mozilla,iPod,1,DDoS
UDP,653,1,DNS,0,68,0,Known Pattern B,Blocked,Segment C,1,14,22,0,6,Mozilla,Windows,1,DDoS
ICMP,728,1,HTTP,0,60,1,Known Pattern B,Blocked,Segment B,1,18,7,1,5,Mozilla,Linux,0,DDoS
UDP,1058,1,DNS,0,20,1,Known Pattern B,Blocked,Segment C,1,11,25,4,2,Mozilla,Macintosh,2,DDoS
TCP,1391,1,DNS,1,12,0,Known Pattern B,Blocked,Segment C,1,9,5,2,12,Mozilla,Windows,0,DDoS
TCP,897,1,FTP,1,38,1,Known Pattern B,Ignored,Segment C,1,11,18,4,7,Mozilla,Windows,0,DDoS
ICMP,439,1,HTTP,1,3,0,Known Pattern B,Blocked,Segment B,1,6,12,6,11,Mozilla,Windows,0,DDoS
UDP,164,1,DNS,0,43,1,Known Pattern A,Ignored,Segment C,1,13,15,4,2,Mozilla,Windows,1,DDoS
UDP,1464,1,FTP,0,70,0,Known Pattern B,Ignored,Segment C,1,8,23,1,4,Mozilla,Linux,1,DDoS
UDP,416,1,DNS,0,79,1,Known Pattern B,Blocked,Segment A,1,4,12,3,2,Mozilla,Macintosh,0,DDoS
TCP,699,1,HTTP,0,30,0,Known Pattern B,Ignored,Segment A,1,19,8,1,6,Mozilla,Linux,1,DDoS
ICMP,471,1,DNS,0,55,0,Known Pattern B,Blocked,Segment A,1,13,20,3,8,Mozilla,Windows,0,DDoS
UDP,238,1,FTP,0,75,0,Known Pattern A,Blocked,Segment B,1,4,16,4,3,Mozilla,Macintosh,2,DDoS
TCP,670,1,DNS,0,14,1,Known Pattern B,Ignored,Segment B,1,5,23,2,3,Opera,Windows,0,DDoS
ICMP,838,1,DNS,1,77,1,Known Pattern A,Logged,Segment C,1,8,4,2,3,Mozilla,Windows,1,DDoS
TCP,1070,1,DNS,1,68,1,Known Pattern A,Ignored,Segment C,1,10,19,4,7,Mozilla,iPad,1,DDoS
UDP,982,1,DNS,0,88,1,Known Pattern B,Ignored,Segment A,1,21,18,4,3,Mozilla,iPhone,1,DDoS
TCP,1103,1,DNS,0,27,0,Known Pattern B,Ignored,Segment B,1,10,9,5,6,Mozilla,Windows,2,DDoS
UDP,986,1,HTTP,1,92,0,Known Pattern A,Blocked,Segment A,1,7,24,1,9,Opera,Linux,1,DDoS
TCP,1261,1,HTTP,1,6,0,Known Pattern A,Ignored,Segment B,1,13,5,2,7,Mozilla,Linux,0,DDoS
UDP,647,1,DNS,0,65,0,Known Pattern B,Blocked,Segment B,1,10,19,0,8,Mozilla,Windows,1,DDoS
ICMP,838,1,HTTP,0,10,0,Known Pattern A,Logged,Segment A,1,7,12,0,10,Mozilla,Windows,1,DDoS
TCP,1396,1,FTP,0,2,0,Known Pattern B,Blocked,Segment B,1,12,20,5,5,Mozilla,Windows,1,DDoS
TCP,655,1,DNS,0,57,0,Known Pattern B,Ignored,Segment B,1,11,25,0,4,Opera,Windows,1,DDoS
ICMP,859,1,DNS,0,40,0,Known Pattern A,Logged,Segment B,1,15,25,0,9,Mozilla,Windows,0,DDoS
TCP,1073,1,FTP,1,81,1,Known Pattern B,Ignored,Segment C,1,15,16,4,7,Mozilla,iPad,1,DDoS
UDP,701,1,FTP,0,65,0,Known Pattern B,Blocked,Segment B,1,17,2,3,2,Opera,Windows,0,DDoS
TCP,740,1,HTTP,0,17,0,Known Pattern B,Blocked,Segment A,1,17,8,1,4,Mozilla,Linux,0,DDoS
ICMP,930,1,DNS,0,49,1,Known Pattern A,Ignored,Segment C,1,17,12,1,2,Mozilla,Linux,0,DDoS
TCP,1311,1,FTP,0,58,1,Known Pattern A,Blocked,Segment B,1,8,26,1,3,Mozilla,Linux,1,DDoS
TCP,482,1,DNS,0,10,1,Known Pattern A,Ignored,Segment C,1,7,20,4,5,Mozilla,Macintosh,1,DDoS
UDP,728,1,HTTP,0,17,0,Known Pattern B,Blocked,Segment A,1,15,21,4,1,Mozilla,Windows,1,DDoS
UDP,710,1,DNS,0,73,0,Known Pattern B,Blocked,Segment B,1,10,11,2,2,Mozilla,Windows,1,DDoS
UDP,271,1,DNS,0,43,1,Known Pattern A,Blocked,Segment B,1,16,22,2,8,Mozilla,Linux,0,DDoS
UDP,275,1,FTP,0,39,1,Known Pattern A,Blocked,Segment B,1,6,14,3,9,Mozilla,Windows,1,DDoS
UDP,251,1,FTP,0,49,0,Known Pattern A,Blocked,Segment C,1,5,26,3,5,Mozilla,Linux,1,DDoS
TCP,745,1,HTTP,0,18,0,Known Pattern B,Ignored,Segment A,1,18,6,1,3,Mozilla,Linux,0,DDoS
UDP,1274,1,HTTP,0,79,1,Known Pattern A,Blocked,Segment B,1,10,5,4,9,Mozilla,Windows,0,DDoS
UDP,1479,1,DNS,0,35,0,Known Pattern B,Ignored,Segment B,1,19,24,0,2,Mozilla,Linux,0,DDoS
UDP,661,1,FTP,0,81,0,Known Pattern A,Blocked,Segment B,1,10,10,4,8,Opera,Windows,1,DDoS
TCP,1084,1,DNS,1,89,1,Known Pattern B,Logged,Segment C,1,15,16,3,7,Opera,Windows,1,DDoS
UDP,980,1,DNS,0,84,0,Known Pattern A,Ignored,Segment C,1,20,17,2,4,Mozilla,iPhone,0,DDoS
UDP,665,1,FTP,0,68,0,Known Pattern A,Ignored,Segment B,1,17,18,1,7,Opera,Linux,0,DDoS
UDP,995,1,DNS,0,84,1,Known Pattern A,Ignored,Segment A,1,7,27,2,8,Mozilla,iPhone,1,DDoS
ICMP,659,1,DNS,0,70,0,Known Pattern A,Ignored,Segment C,1,17,24,1,4,Opera,Windows,1,DDoS
ICMP,539,1,DNS,0,68,0,Known Pattern A,Logged,Segment B,1,19,20,3,9,Mozilla,Windows,2,DDoS
ICMP,830,1,HTTP,0,90,0,Known Pattern A,Blocked,Segment A,1,16,26,4,6,Mozilla,Windows,1,DDoS
TCP,1192,1,DNS,0,40,1,Known Pattern A,Logged,Segment B,1,17,7,0,6,Mozilla,iPod,0,DDoS
TCP,1071,1,FTP,1,86,1,Known Pattern A,Ignored,Segment C,1,18,14,3,7,Mozilla,Linux,1,DDoS
TCP,1070,1,FTP,1,78,1,Known Pattern B,Logged,Segment C,1,10,13,3,8,Mozilla,Linux,1,DDoS
TCP,910,1,FTP,1,24,1,Known Pattern B,Blocked,Segment C,1,9,12,4,11,Mozilla,Windows,0,DDoS
UDP,1480,1,FTP,0,62,0,Known Pattern B,Ignored,Segment C,1,19,9,1,5,Mozilla,Windows,1,DDoS
TCP,1076,1,DNS,0,20,1,Known Pattern B,Ignored,Segment C,1,9,13,5,3,Mozilla,Windows,2,DDoS
UDP,1467,1,DNS,0,66,0,Known Pattern B,Logged,Segment A,1,8,23,0,5,Mozilla,Macintosh,1,DDoS
UDP,974,1,HTTP,0,94,0,Known Pattern B,Ignored,Segment A,1,19,8,1,8,Mozilla,Linux,0,DDoS
TCP,726,1,FTP,0,58,0,Known Pattern B,Blocked,Segment B,1,16,8,0,7,Mozilla,Windows,0,DDoS
UDP,734,1,DNS,0,79,0,Known Pattern B,Blocked,Segment B,1,11,7,2,5,Mozilla,Linux,0,DDoS
UDP,994,1,HTTP,1,86,0,Known Pattern A,Ignored,Segment A,1,13,16,3,1,Opera,Linux,0,DDoS
TCP,1355,1,FTP,0,58,0,Known Pattern B,Blocked,Segment B,1,4,17,3,6,Mozilla,Windows,1,DDoS
UDP,1314,1,HTTP,0,67,1,Known Pattern A,Ignored,Segment C,1,13,8,1,5,Mozilla,Windows,2,DDoS
TCP,848,1,DNS,1,43,0,Known Pattern A,Ignored,Segment A,1,1,24,3,2,Mozilla,Windows,0,DDoS
UDP,1043,1,DNS,0,72,1,Known Pattern A,Ignored,Segment C,1,21,13,4,11,Mozilla,Linux,1,DDoS
ICMP,828,1,DNS,0,64,0,Known Pattern A,Blocked,Segment A,1,22,20,5,7,Mozilla,Windows,0,DDoS
UDP,254,1,FTP,0,26,1,Known Pattern A,Blocked,Segment B,1,10,28,0,10,Mozilla,Linux,0,DDoS
TCP,1327,1,FTP,1,74,1,Known Pattern A,Blocked,Segment C,1,13,16,2,4,Mozilla,Windows,1,DDoS
UDP,1058,1,DNS,0,20,1,Known Pattern B,Ignored,Segment C,1,11,25,4,2,Mozilla,Windows,2,DDoS
UDP,915,1,FTP,0,19,1,Known Pattern B,Blocked,Segment C,1,9,10,3,11,Mozilla,iPod,0,DDoS
ICMP,190,1,FTP,0,18,1,Known Pattern A,Ignored,Segment C,1,16,12,1,7,Mozilla,Windows,0,DDoS
UDP,937,1,HTTP,1,23,0,Known Pattern A,Ignored,Segment C,1,9,22,0,4,Mozilla,Linux,1,DDoS
UDP,728,1,DNS,0,68,0,Known Pattern B,Blocked,Segment B,1,15,10,2,3,Mozilla,Windows,0,DDoS
TCP,1059,1,DNS,0,20,1,Known Pattern B,Ignored,Segment C,1,12,25,4,2,Mozilla,Macintosh,2,DDoS
UDP,1019,1,FTP,0,74,0,Known Pattern A,Blocked,Segment A,1,16,12,1,3,Opera,Linux,0,DDoS
