protocol,packet_length,packet_type,traffic_type,malware_indicators,anomaly_scores,alerts_warnings,attack_signature,action_taken,network_segment,log_source,hour,day,week_day,month,browser,device_os,severity_encoded,target
TCP,110,1,HTTP,0,28,0,Known Pattern A,Logged,Segment A,1,15,8,5,1,Mozilla,iPhone,1,Intrusion
TCP,237,1,FTP,0,55,1,Known Pattern B,Logged,Segment C,1,21,13,2,9,Mozilla,Macintosh,1,Intrusion
UDP,559,1,DNS,1,27,0,Known Pattern B,Blocked,Segment B,1,16,26,0,5,Opera,Windows,1,Intrusion
ICMP,1470,1,HTTP,0,80,1,Known Pattern B,Logged,Segment A,1,19,20,1,2,Mozilla,Windows,0,Intrusion
TCP,396,1,DNS,0,12,0,Known Pattern B,Logged,Segment C,1,9,22,0,5,Mozilla,Windows,0,Intrusion
TCP,222,1,FTP,0,82,0,Known Pattern B,Logged,Segment C,1,12,29,1,3,Mozilla,Macintosh,0,Intrusion
ICMP,1458,1,HTTP,0,16,0,Known Pattern A,Logged,Segment B,1,18,8,3,10,Mozilla,Windows,0,Intrusion
ICMP,1468,1,DNS,0,77,0,Known Pattern A,Logged,Segment A,1,20,20,1,2,Mozilla,Windows,1,Intrusion
ICMP,1328,1,DNS,0,73,1,Known Pattern A,Ignored,Segment B,1,17,7,5,3,Mozilla,iPod,0,Intrusion
ICMP,673,1,HTTP,1,82,0,Known Pattern A,Blocked,Segment B,1,15,12,2,4,Mozilla,Linux,1,Intrusion
UDP,168,1,HTTP,0,50,0,Known Pattern A,Ignored,Segment A,1,13,29,4,9,Mozilla,Windows,1,Intrusion
UDP,1166,1,HTTP,0,13,1,Known Pattern B,Blocked,Segment C,1,17,19,1,7,Mozilla,Linux,1,Intrusion
ICMP,651,1,FTP,1,42,0,Known Pattern B,Blocked,Segment A,1,14,14,1,2,Opera,Windows,0,Intrusion
TCP,520,1,FTP,0,81,0,Known Pattern B,Blocked,Segment C,1,5,14,3,9,Mozilla,Windows,1,Intrusion
TCP,534,1,FTP,0,93,0,Known Pattern B,Logged,Segment C,1,6,12,3,6,Mozilla,Windows,0,Intrusion
UDP,1031,1,FTP,0,16,0,Known Pattern A,Ignored,Segment A,1,16,18,2,6,Mozilla,Windows,2,Intrusion
ICMP,1439,1,FTP,0,28,0,Known Pattern A,Ignored,Segment A,1,15,15,5,6,Mozilla,Windows,2,Intrusion
TCP,332,1,FTP,0,62,0,Known Pattern B,Logged,Segment A,1,5,17,3,11,Mozilla,Windows,1,Intrusion
ICMP,1381,1,DNS,0,18,1,Known Pattern A,Ignored,Segment A,1,9,21,4,10,Mozilla,Windows,1,Intrusion
UDP,578,1,DNS,0,47,1,Known Pattern B,Ignored,Segment C,1,17,10,4,3,Mozilla,Linux,0,Intrusion
ICMP,1400,1,FTP,0,35,0,Known Pattern A,Ignored,Segment B,1,8,21,1,3,Mozilla,Windows,0,Intrusion
TCP,306,1,HTTP,0,54,1,Known Pattern A,Logged,Segment A,1,12,19,5,4,Mozilla,Windows,0,Intrusion
ICMP,1288,1,DNS,0,40,0,Known Pattern A,Ignored,Segment B,1,3,13,4,6,Mozilla,Windows,0,Intrusion
TCP,739,1,DNS,0,49,0,Known Pattern A,Blocked,Segment C,1,21,25,0,8,Mozilla,Windows,1,Intrusion
ICMP,258,1,DNS,0,87,0,Known Pattern B,Ignored,Segment A,1,18,24,3,6,Mozilla,Macintosh,1,Intrusion
TCP,907,1,DNS,0,36,0,Known Pattern B,Logged,Segment A,1,17,11,3,5,Mozilla,Macintosh,0,Intrusion
UDP,486,1,FTP,0,64,0,Known Pattern A,Blocked,Segment C,1,18,2,4,8,Mozilla,Windows,0,Intrusion
ICMP,113,1,HTTP,0,72,0,Known Pattern A,Logged,Segment A,1,15,10,2,7,Mozilla,Windows,0,Intrusion
TCP,409,1,FTP,0,16,0,Known Pattern B,Ignored,Segment C,1,4,22,3,3,Opera,Windows,0,Intrusion
UDP,734,1,DNS,0,33,0,Known Pattern A,Blocked,Segment C,1,22,23,1,9,Mozilla,Windows,0,Intrusion
UDP,1148,1,HTTP,0,54,0,Known Pattern B,Blocked,Segment C,1,9,19,1,7,Mozilla,Linux,1,Intrusion
UDP,522,1,FTP,0,30,0,Known Pattern A,Ignored,Segment C,1,5,14,1,7,Mozilla,Windows,0,Intrusion
TCP,225,1,DNS,0,76,0,Known Pattern B,Logged,Segment C,1,12,29,0,1,Mozilla,Macintosh,0,Intrusion
TCP,786,1,FTP,0,96,0,Known Pattern A,Logged,Segment A,1,3,7,0,11,Mozilla,Windows,1,Intrusion
UDP,1475,1,HTTP,0,27,0,Known Pattern B,Logged,Segment A,1,11,18,1,9,Mozilla,Windows,1,Intrusion
TCP,162,1,HTTP,0,20,1,Known Pattern A,Logged,Segment C,1,15,10,0,4,Mozilla,Windows,0,Intrusion
TCP,1042,1,DNS,0,6,1,Known Pattern A,Ignored,Segment B,1,3,4,3,6,Mozilla,Windows,0,Intrusion
TCP,1014,1,DNS,0,14,0,Known Pattern A,Ignored,Segment C,1,5,24,3,7,Mozilla,Windows,1,Intrusion
ICMP,571,1,FTP,0,53,1,Known Pattern B,Ignored,Segment B,1,8,5,1,4,Mozilla,Linux,0,Intrusion
ICMP,1257,1,FTP,1,15,0,Known Pattern A,Ignored,Segment B,1,4,27,2,2,Mozilla,Windows,0,Intrusion
UDP,111,1,HTTP,0,92,1,Known Pattern A,Blocked,Segment A,1,16,14,1,5,Mozilla,Windows,1,Intrusion
ICMP,1486,1,HTTP,0,98,1,Known Pattern A,Ignored,Segment C,1,6,14,2,3,Mozilla,Macintosh,0,Intrusion
ICMP,1317,1,FTP,1,52,0,Known Pattern A,Logged,Segment B,1,12,6,1,5,Mozilla,Windows,1,Intrusion
ICMP,787,1,DNS,0,93,0,Known Pattern A,Logged,Segment A,1,7,27,2,2,Mozilla,Windows,0,Intrusion
UDP,1234,1,FTP,0,83,0,Known Pattern B,Blocked,Segment C,1,4,17,3,8,Mozilla,Windows,2,Intrusion
TCP,422,1,DNS,0,17,0,Known Pattern B,Ignored,Segment C,1,6,25,1,6,Mozilla,Linux,1,Intrusion
ICMP,120,1,HTTP,0,68,1,Known Pattern A,Logged,Segment A,1,10,21,2,2,Mozilla,Windows,0,Intrusion
TCP,975,1,FTP,0,62,0,Known Pattern B,Logged,Segment B,1,3,28,4,11,Opera,Windows,2,Intrusion
UDP,137,1,HTTP,0,63,1,Known Pattern A,Logged,Segment A,1,11,25,0,2,Mozilla,Windows,0,Intrusion
UDP,1049,1,DNS,0,14,0,Known Pattern A,Ignored,Segment B,1,17,21,4,1,Mozilla,Windows,0,Intrusion
ICMP,506,1,FTP,1,87,0,Known Pattern B,Blocked,Segment C,1,1,21,2,7,Mozilla,Windows,1,Intrusion
ICMP,296,1,FTP,0,58,1,Known Pattern A,Logged,Segment C,1,10,20,4,3,Mozilla,Macintosh,0,Intrusion
ICMP,1356,1,DNS,0,39,0,Known Pattern A,Ignored,Segment A,1,10,7,6,2,Mozilla,iPod,0,Intrusion
ICMP,1165,1,DNS,0,88,0,Known Pattern B,Ignored,Segment C,1,4,16,2,9,Mozilla,Windows,1,Intrusion
ICMP,1108,1,FTP,0,78,1,Known Pattern A,Blocked,Segment A,1,18,12,1,5,Mozilla,Windows,1,Intrusion
ICMP,330,1,FTP,0,62,0,Known Pattern B,Logged,Segment A,1,3,17,3,11,Mozilla,Windows,1,Intrusion
ICMP,112,1,DNS,1,47,0,Known Pattern B,Logged,Segment B,1,17,5,3,5,Mozilla,Windows,1,Intrusion
TCP,911,1,HTTP,0,54,1,Known Pattern B,Logged,Segment C,1,11,5,1,4,Mozilla,Windows,1,Intrusion
UDP,798,1,FTP,1,37,1,Known Pattern A,Logged,Segment B,1,8,28,4,4,Mozilla,Windows,1,Intrusion
TCP,223,1,DNS,0,77,0,Known Pattern B,Logged,Segment B,1,7,29,1,4,Mozilla,Linux,0,Intrusion
UDP,477,1,DNS,0,86,0,Known Pattern A,Blocked,Segment C,1,17,9,1,4,Mozilla,Windows,1,Intrusion
TCP,249,1,DNS,0,68,0,Known Pattern B,Ignored,Segment C,1,20,6,1,4,Mozilla,Macintosh,0,Intrusion
TCP,236,1,FTP,0,46,1,Known Pattern B,Logged,Segment C,1,17,17,2,10,Mozilla,Macintosh,1,Intrusion
TCP,917,1,DNS,0,51,0,Known Pattern B,Logged,Segment A,1,11,11,3,7,Mozilla,Macintosh,0,Intrusion
ICMP,1074,1,DNS,1,54,0,Known Pattern A,Blocked,Segment A,1,7,16,3,2,Mozilla,Linux,1,Intrusion
ICMP,227,1,FTP,0,69,0,Known Pattern B,Ignored,Segment C,1,4,30,0,3,Mozilla,Windows,1,Intrusion
UDP,861,1,FTP,0,77,0,Known Pattern B,Logged,Segment B,1,6,18,3,10,Mozilla,Windows,1,Intrusion
ICMP,1325,1,DNS,0,58,1,Known Pattern A,Ignored,Segment A,1,14,5,1,4,Mozilla,iPod,1,Intrusion
ICMP,1487,1,HTTP,0,47,0,Known Pattern B,Logged,Segment C,1,9,21,3,5,Mozilla,Windows,0,Intrusion
ICMP,907,1,DNS,0,35,0,Known Pattern B,Logged,Segment A,1,17,11,3,5,Mozilla,Macintosh,0,Intrusion
TCP,1030,1,DNS,0,9,0,Known Pattern A,Ignored,Segment B,1,3,13,4,6,Mozilla,Windows,0,Intrusion
UDP,1061,1,FTP,1,48,0,Known Pattern A,Blocked,Segment A,1,11,20,3,1,Mozilla,Windows,0,Intrusion
TCP,87,1,DNS,0,38,1,Known Pattern A,Logged,Segment B,1,9,22,2,5,Mozilla,iPhone,1,Intrusion
ICMP,144,1,HTTP,0,67,0,Known Pattern A,Blocked,Segment B,1,11,23,1,3,Mozilla,Windows,0,Intrusion
ICMP,1291,1,DNS,0,75,1,Known Pattern A,Logged,Segment A,1,15,12,2,7,Mozilla,Windows,0,Intrusion
UDP,112,1,HTTP,0,72,0,Known Pattern A,Logged,Segment A,1,14,11,2,6,Mozilla,Windows,0,Intrusion
ICMP,1387,1,FTP,0,82,1,Known Pattern A,Ignored,Segment A,1,20,17,6,9,Mozilla,Windows,1,Intrusion
TCP,218,1,FTP,0,89,0,Known Pattern B,Ignored,Segment C,1,21,26,2,1,Mozilla,Windows,0,Intrusion
TCP,906,1,FTP,1,66,0,Known Pattern B,Logged,Segment C,1,10,19,4,8,Mozilla,Macintosh,1,Intrusion
ICMP,1477,1,HTTP,0,54,0,Known Pattern B,Logged,Segment C,1,7,20,3,4,Mozilla,Windows,0,Intrusion
UDP,467,1,DNS,0,19,0,Known Pattern B,Blocked,Segment A,1,16,11,4,2,Mozilla,Windows,1,Intrusion
UDP,1058,1,DNS,0,22,0,Known Pattern A,Ignored,Segment A,1,18,16,2,3,Mozilla,Windows,2,Intrusion
TCP,715,1,DNS,0,74,0,Known Pattern B,Blocked,Segment A,1,10,18,4,11,Mozilla,Linux,0,Intrusion
TCP,416,1,DNS,1,17,0,Known Pattern B,Logged,Segment C,1,4,21,2,2,Mozilla,Windows,1,Intrusion
ICMP,176,1,HTTP,1,13,0,Known Pattern B,Ignored,Segment C,1,22,7,1,4,Mozilla,Windows,0,Intrusion
UDP,1041,1,DNS,0,10,0,Known Pattern A,Ignored,Segment B,1,9,8,3,6,Mozilla,Windows,0,Intrusion
UDP,1018,1,DNS,0,14,0,Known Pattern A,Ignored,Segment B,1,7,23,3,7,Mozilla,Windows,2,Intrusion
TCP,917,1,DNS,0,50,0,Known Pattern B,Logged,Segment A,1,11,11,3,7,Mozilla,Macintosh,0,Intrusion
TCP,183,1,HTTP,0,60,1,Known Pattern A,Logged,Segment C,1,5,11,1,3,Mozilla,Windows,1,Intrusion
TCP,918,1,DNS,0,48,0,Known Pattern B,Logged,Segment A,1,18,7,1,6,Mozilla,Macintosh,1,Intrusion
ICMP,284,1,FTP,0,91,0,Known Pattern A,Logged,Segment A,1,12,12,4,10,Mozilla,Macintosh,0,Intrusion
UDP,555,1,DNS,1,28,0,Known Pattern B,Blocked,Segment B,1,4,28,2,5,Opera,Windows,1,Intrusion
UDP,1194,1,HTTP,1,11,1,Known Pattern B,Blocked,Segment C,1,9,10,4,7,Mozilla,Linux,0,Intrusion
TCP,976,1,DNS,0,14,0,Known Pattern A,Logged,Segment C,1,8,12,1,6,Mozilla,Windows,1,Intrusion
ICMP,1481,1,HTTP,1,92,1,Known Pattern A,Ignored,Segment C,1,14,9,0,5,Mozilla,Macintosh,0,Intrusion
TCP,406,1,DNS,0,3,0,Known Pattern B,Ignored,Segment C,1,10,8,2,6,Mozilla,Windows,0,Intrusion
UDP,72,1,FTP,1,36,0,Known Pattern A,Logged,Segment C,1,11,19,1,6,Mozilla,Windows,0,Intrusion
ICMP,681,1,HTTP,1,51,0,Known Pattern A,Blocked,Segment A,1,2,8,3,3,Opera,Windows,0,Intrusion
